x,y,z
1006.837563,-1062.57727,4000
1017.669325,-1054.773531,4000
1028.428849,-1046.895105,4000
1039.115373,-1038.94255,4000
1049.728141,-1030.91643,4000
1060.266399,-1022.817312,4000
1070.729403,-1014.645772,4000
1081.11641,-1006.402387,4000
1091.426685,-998.087743,4000
1101.659498,-989.7024278,4000
1111.814124,-981.2470359,4000
1121.889843,-972.7221665,4000
1131.885943,-964.1284235,4000
1141.801715,-955.4664158,4000
1151.636457,-946.7367571,4000
1161.389472,-937.9400659,4000
1171.06007,-929.0769655,4000
1180.647566,-920.1480839,4000
1190.15128,-911.1540535,4000
1199.570541,-902.0955117,4000
1208.904681,-892.9731001,4000
1218.153038,-883.7874652,4000
1227.314958,-874.5392577,4000
1236.389793,-865.2291328,4000
1245.3769,-855.85775,4000
1254.275642,-846.4257733,4000
1263.085389,-836.933871,4000
1271.805517,-827.3827154,4000
1280.43541,-817.7729831,4000
1288.974456,-808.1053551,4000
1297.422051,-798.3805161,4000
1305.777596,-788.5991552,4000
1314.040501,-778.7619651,4000
1322.21018,-768.8696429,4000
1330.286054,-758.9228892,4000
1338.267552,-748.9224089,4000
1346.15411,-738.8689101,4000
1353.945169,-728.7631053,4000
1361.640177,-718.6057101,4000
1369.23859,-708.3974443,4000
1376.73987,-698.1390309,4000
1384.143487,-687.8311966,4000
1391.448915,-677.4746716,4000
1398.655639,-667.0701896,4000
1405.763148,-656.6184875,4000
1412.770939,-646.1203057,4000
1419.678516,-635.5763878,4000
1426.485392,-624.9874809,4000
1433.191083,-614.3543348,4000
1439.795116,-603.6777028,4000
1446.297023,-592.9583412,4000
1452.696344,-582.1970093,4000
1458.992627,-571.3944693,4000
1465.185426,-560.5514865,4000
1471.274304,-549.6688288,4000
1477.258828,-538.7472671,4000
1483.138577,-527.787575,4000
1488.913135,-516.7905288,4000
1494.582092,-505.7569075,4000
1500.145049,-494.6874924,4000
1505.601611,-483.5830678,4000
1510.951393,-472.4444201,4000
1516.194016,-461.2723383,4000
1521.329111,-450.0676137,4000
1526.356314,-438.8310399,4000
1531.275269,-427.5634127,4000
1536.085629,-416.2655303,4000
1540.787054,-404.9381929,4000
1545.379211,-393.5822026,4000
1549.861777,-382.198364,4000
1554.234434,-370.7874831,4000
1558.496873,-359.3503683,4000
1562.648794,-347.8878295,4000
1566.689903,-336.4006786,4000
1570.619915,-324.8897292,4000
1574.438551,-313.3557966,4000
1578.145543,-301.7996976,4000
1581.740629,-290.2222506,4000
1585.223554,-278.6242757,4000
1588.594073,-267.0065943,4000
1591.851949,-255.3700291,4000
1594.996951,-243.7154043,4000
1598.028858,-232.0435452,4000
1600.947455,-220.3552786,4000
1603.752536,-208.6514322,4000
1606.443905,-196.9328349,4000
1609.021371,-185.2003166,4000
1611.484753,-173.4547081,4000
1613.833877,-161.6968415,4000
1616.068578,-149.9275492,4000
1618.188698,-138.1476649,4000
1620.194088,-126.3580227,4000
1622.084607,-114.5594576,4000
1623.860123,-102.7528051,4000
1625.52051,-90.93890148,4000
1627.065652,-79.11858322,4000
1628.49544,-67.29268745,4000
1629.809775,-55.46205165,4000
1631.008564,-43.62751362,4000
1632.091723,-31.78991145,4000
1633.059177,-19.95008342,4000
1633.910858,-8.108867988,4000
1634.646706,3.732896315,4000
1635.266672,15.57437091,4000
1635.770712,27.41471725,4000
1636.158791,39.25309687,4000
1636.430884,51.08867145,4000
1636.586971,62.92060286,4000
1636.627044,74.74805325,4000
1636.551099,86.57018508,4000
1636.359145,98.3861612,4000
1636.051195,110.1951449,4000
1635.627272,121.9962999,4000
1635.087408,133.7887907,4000
1634.431643,145.5717821,4000
1633.660023,157.3444398,4000
1632.772604,169.1059302,4000
1631.769452,180.8554204,4000
1630.650637,192.5920785,4000
1629.41624,204.3150734,4000
1628.066351,216.0235749,4000
1626.601065,227.7167541,4000
1625.020488,239.393783,4000
1623.324733,251.0538347,4000
1621.513921,262.6960837,4000
1619.588182,274.3197054,4000
1617.547654,285.9238771,4000
1615.392482,297.5077769,4000
1613.12282,309.0705846,4000
1610.73883,320.6114817,4000
1608.240683,332.1296508,4000
1605.628556,343.6242765,4000
1602.902636,355.0945448,4000
1600.063117,366.5396437,4000
1597.110202,377.9587628,4000
1594.044101,389.3510935,4000
1590.865032,400.7158292,4000
1587.573223,412.0521654,4000
1584.168907,423.3592993,4000
1580.652327,434.6364304,4000
1577.023733,445.8827603,4000
1573.283384,457.0974926,4000
1569.431546,468.2798334,4000
1565.468494,479.428991,4000
1561.394508,490.5441759,4000
1557.209879,501.6246014,4000
1552.914906,512.6694827,4000
1548.509893,523.6780381,4000
1543.995153,534.649488,4000
1539.371008,545.5830558,4000
1534.637788,556.4779674,4000
1529.795827,567.3334514,4000
1524.845471,578.1487393,4000
1519.787072,588.9230654,4000
1514.62099,599.6556669,4000
1509.347591,610.3457841,4000
1503.967251,620.99266,4000
1498.480352,631.595541,4000
1492.887284,642.1536764,4000
1487.188444,652.6663188,4000
1481.384238,663.1327239,4000
1475.475079,673.5521508,4000
1469.461385,683.9238619,4000
1463.343585,694.2471229,4000
1457.122114,704.5212031,4000
1450.797412,714.745375,4000
1444.36993,724.918915,4000
1437.840125,735.0411028,4000
1431.208459,745.1112218,4000
1424.475406,755.1285593,4000
1417.641441,765.0924061,4000
1410.707052,775.0020568,4000
1403.672731,784.8568101,4000
1396.538977,794.6559682,4000
1389.306297,804.3988375,4000
1381.975205,814.0847283,4000
1374.546221,823.7129551,4000
1367.019873,833.2828363,4000
1359.396696,842.7936944,4000
1351.677231,852.2448563,4000
1343.862025,861.6356529,4000
1335.951635,870.9654195,4000
1327.946622,880.2334957,4000
1319.847554,889.4392256,4000
1311.655006,898.5819574,4000
1303.36956,907.6610441,4000
1294.991804,916.675843,4000
1286.522334,925.6257161,4000
1277.961749,934.5100298,4000
1269.310659,943.3281554,4000
1260.569677,952.0794687,4000
1251.739424,960.7633503,4000
1242.820527,969.3791855,4000
1233.813618,977.9263646,4000
1224.719337,986.4042826,4000
1215.53833,994.8123394,4000
1206.271248,1003.14994,4000
1196.91875,1011.416494,4000
1187.481499,1019.611417,4000
1177.960164,1027.734129,4000
1168.355422,1035.784054,4000
1158.667954,1043.760624,4000
1148.898448,1051.663273,4000
1139.047598,1059.491442,4000
1129.116101,1067.244577,4000
1119.104664,1074.92213,4000
1109.013997,1082.523557,4000
1098.844815,1090.048321,4000
1088.59784,1097.495888,4000
1078.2738,1104.865732,4000
1067.873428,1112.157331,4000
1057.39746,1119.37017,4000
1046.846641,1126.503737,4000
1036.221719,1133.557528,4000
1025.523448,1140.531044,4000
1014.752588,1147.423791,4000
1003.909902,1154.235282,4000
992.9961596,1160.965034,4000
982.0121354,1167.612572,4000
970.9586087,1174.177425,4000
959.8363637,1180.659129,4000
948.6461895,1187.057224,4000
937.3888799,1193.371259,4000
926.0652338,1199.600786,4000
914.6760544,1205.745365,4000
903.2221497,1211.804561,4000
891.7043322,1217.777945,4000
880.1234192,1223.665095,4000
868.4802321,1229.465594,4000
856.7755969,1235.179031,4000
845.0103439,1240.805003,4000
833.1853077,1246.343112,4000
821.3013272,1251.792965,4000
809.3592452,1257.154178,4000
797.359909,1262.42637,4000
785.3041697,1267.609169,4000
773.1928824,1272.702209,4000
761.0269062,1277.705129,4000
748.807104,1282.617575,4000
736.5343426,1287.439199,4000
724.2094925,1292.169661,4000
711.8334278,1296.808627,4000
699.4070263,1301.355767,4000
686.9311694,1305.81076,4000
674.4067419,1310.173292,4000
661.834632,1314.443053,4000
649.2157315,1318.619742,4000
636.5509354,1322.703063,4000
623.8411417,1326.692728,4000
611.0872518,1330.588455,4000
598.2901704,1334.389967,4000
585.4508048,1338.096996,4000
572.5700657,1341.709281,4000
559.6488664,1345.226565,4000
546.6881234,1348.6486,4000
533.6887557,1351.975144,4000
520.6516851,1355.205962,4000
507.5778362,1358.340825,4000
494.468136,1361.379513,4000
481.3235142,1364.321809,4000
468.1449028,1367.167506,4000
454.9332363,1369.916403,4000
441.6894516,1372.568306,4000
428.4144877,1375.123028,4000
415.1092859,1377.580387,4000
401.7747896,1379.94021,4000
388.4119444,1382.20233,4000
375.0216977,1384.366589,4000
361.6049988,1386.432831,4000
348.1627992,1388.400913,4000
334.6960518,1390.270695,4000
321.2057115,1392.042044,4000
307.6927348,1393.714836,4000
294.1580796,1395.288953,4000
280.6027056,1396.764283,4000
267.0275738,1398.140723,4000
253.4336467,1399.418175,4000
239.821888,1400.59655,4000
226.1932627,1401.675764,4000
212.548737,1402.655741,4000
198.8892782,1403.536412,4000
185.2158547,1404.317716,4000
171.5294358,1404.999596,4000
157.8309917,1405.582006,4000
144.1214936,1406.064905,4000
130.4019132,1406.448258,4000
116.6732232,1406.732039,4000
102.9363967,1406.916228,4000
89.19240757,1407.000812,4000
75.44222998,1406.985787,4000
61.68683863,1406.871152,4000
47.92720857,1406.656917,4000
34.16431514,1406.343098,4000
20.39913389,1405.929716,4000
6.632640517,1405.416802,4000
-7.134189186,1404.804392,4000
-20.90037942,1404.092529,4000
-34.66495445,1403.281266,4000
-48.42693865,1402.370658,4000
-62.18535661,1401.360772,4000
-75.93923317,1400.251679,4000
-89.68759349,1399.043458,4000
-103.4294632,1397.736195,4000
-117.1638683,1396.329982,4000
-130.8898353,1394.82492,4000
-144.6063916,1393.221116,4000
-158.3125649,1391.518683,4000
-172.0073839,1389.717743,4000
-185.6898781,1387.818422,4000
-199.3590777,1385.820857,4000
-213.014014,1383.725188,4000
-226.6537194,1381.531565,4000
-240.2772272,1379.240144,4000
-253.883572,1376.851086,4000
-267.4717895,1374.364561,4000
-281.0409169,1371.780745,4000
-294.5899925,1369.099823,4000
-308.1180563,1366.321984,4000
-321.6241497,1363.447424,4000
-335.1073154,1360.476349,4000
-348.5665983,1357.408968,4000
-362.0010444,1354.245499,4000
-375.4097019,1350.986167,4000
-388.7916207,1347.631202,4000
-402.1458525,1344.180842,4000
-415.4714512,1340.635332,4000
-428.7674725,1336.994924,4000
-442.0329744,1333.259875,4000
-455.267017,1329.43045,4000
-468.4686625,1325.50692,4000
-481.6369757,1321.489564,4000
-494.7710235,1317.378666,4000
-507.8698755,1313.174518,4000
-520.9326035,1308.877418,4000
-533.9582821,1304.48767,4000
-546.9459885,1300.005585,4000
-559.8948025,1295.431482,4000
-572.8038069,1290.765683,4000
-585.6720869,1286.00852,4000
-598.4987312,1281.16033,4000
-611.2828308,1276.221456,4000
-624.0234803,1271.192249,4000
-636.719777,1266.073064,4000
-649.3708216,1260.864264,4000
-661.9757179,1255.566219,4000
-674.533573,1250.179304,4000
-687.0434973,1244.703901,4000
-699.5046047,1239.140397,4000
-711.9160125,1233.489186,4000
-724.2768416,1227.750669,4000
-736.5862164,1221.925253,4000
-748.843265,1216.013351,4000
-761.0471193,1210.01538,4000
-773.1969149,1203.931766,4000
-785.2917912,1197.76294,4000
-797.3308916,1191.509339,4000
-809.3133634,1185.171406,4000
-821.2383579,1178.74959,4000
-833.1050306,1172.244346,4000
-844.9125411,1165.656134,4000
-856.6600531,1158.985422,4000
-868.3467346,1152.232681,4000
-879.971758,1145.398391,4000
-891.5343001,1138.483034,4000
-903.0335421,1131.487102,4000
-914.4686695,1124.41109,4000
-925.8388726,1117.255498,4000
-937.1433464,1110.020834,4000
-948.3812902,1102.70761,4000
-959.5519083,1095.316344,4000
-970.6544097,1087.847559,4000
-981.6880083,1080.301785,4000
-992.6519228,1072.679556,4000
-1003.545377,1064.981411,4000
-1014.367599,1057.207897,4000
-1025.117824,1049.359563,4000
-1035.795289,1041.436966,4000
-1046.39924,1033.440666,4000
-1056.928924,1025.37123,4000
-1067.383597,1017.229229,4000
-1077.762519,1009.01524,4000
-1088.064955,1000.729844,4000
-1098.290175,992.3736295,4000
-1108.437456,983.9471866,4000
-1118.506079,975.4511126,4000
-1128.495332,966.8860092,4000
-1138.404507,958.2524829,4000
-1148.232903,949.5511451,4000
-1157.979824,940.7826119,4000
-1167.644581,931.9475044,4000
-1177.226489,923.0464482,4000
-1186.724871,914.0800735,4000
-1196.139053,905.0490154,4000
-1205.468369,895.9539134,4000
-1214.71216,886.7954114,4000
-1223.869772,877.574158,4000
-1232.940555,868.2908063,4000
-1241.923868,858.9460134,4000
-1250.819076,849.5404412,4000
-1259.625548,840.0747557,4000
-1268.342663,830.5496271,4000
-1276.969802,820.9657298,4000
-1285.506356,811.3237425,4000
-1293.95172,801.6243479,4000
-1302.305298,791.8682328,4000
-1310.566497,782.056088,4000
-1318.734734,772.1886082,4000
-1326.80943,762.2664922,4000
-1334.790015,752.2904424,4000
-1342.675923,742.2611652,4000
-1350.466598,732.1793707,4000
-1358.161487,722.0457728,4000
-1365.760047,711.8610889,4000
-1373.26174,701.6260402,4000
-1380.666035,691.3413513,4000
-1387.97241,681.0077504,4000
-1395.180346,670.6259691,4000
-1402.289335,660.1967424,4000
-1409.298873,649.7208089,4000
-1416.208466,639.1989101,4000
-1423.017623,628.631791,4000
-1429.725865,618.0201997,4000
-1436.332716,607.3648876,4000
-1442.83771,596.666609,4000
-1449.240387,585.9261214,4000
-1455.540293,575.1441851,4000
-1461.736984,564.3215635,4000
-1467.830022,553.4590227,4000
-1473.818976,542.5573319,4000
-1479.703422,531.6172628,4000
-1485.482946,520.6395899,4000
-1491.157137,509.6250904,4000
-1496.725596,498.5745441,4000
-1502.18793,487.4887332,4000
-1507.543751,476.3684426,4000
-1512.792682,465.2144596,4000
-1517.934351,454.0275737,4000
-1522.968397,442.8085769,4000
-1527.894462,431.5582635,4000
-1532.7122,420.2774298,4000
-1537.42127,408.9668745,4000
-1542.02134,397.6273983,4000
-1546.512084,386.2598038,4000
-1550.893185,374.8648958,4000
-1555.164336,363.443481,4000
-1559.325233,351.9963679,4000
-1563.375583,340.5243668,4000
-1567.315101,329.0282897,4000
-1571.143509,317.5089506,4000
-1574.860536,305.9671648,4000
-1578.46592,294.4037493,4000
-1581.959408,282.8195228,4000
-1585.340752,271.2153051,4000
-1588.609715,259.5919178,4000
-1591.766066,247.9501836,4000
-1594.809582,236.2909266,4000
-1597.740049,224.6149722,4000
-1600.557262,212.9231467,4000
-1603.26102,201.2162778,4000
-1605.851135,189.4951941,4000
-1608.327424,177.7607254,4000
-1610.689712,166.0137023,4000
-1612.937833,154.2549562,4000
-1615.07163,142.4853195,4000
-1617.090953,130.7056252,4000
-1618.995659,118.9167072,4000
-1620.785615,107.1193999,4000
-1622.460696,95.31453834,4000
-1624.020784,83.50295807,4000
-1625.46577,71.68549515,4000
-1626.795552,59.86298601,4000
-1628.010039,48.03626747,4000
-1629.109144,36.20617661,4000
-1630.092792,24.37355077,4000
-1630.960914,12.53922746,4000
-1631.713449,0.704044291,4000
-1632.350347,-11.13116105,4000
-1632.871563,-22.9655509,4000
-1633.277061,-34.79828763,4000
-1633.566814,-46.62853376,4000
-1633.740803,-58.45545197,4000
-1633.799016,-70.2782052,4000
-1633.741452,-82.09595666,4000
-1633.568115,-93.90786994,4000
-1633.279019,-105.7131091,4000
-1632.874186,-117.5108385,4000
-1632.353646,-129.3002232,4000
-1631.717437,-141.0804289,4000
-1630.965605,-152.8506217,4000
-1630.098206,-164.6099688,4000
-1629.115301,-176.3576377,4000
-1628.016962,-188.0927972,4000
-1626.803269,-199.8146166,4000
-1625.474307,-211.5222664,4000
-1624.030173,-223.214918,4000
-1622.470971,-234.8917439,4000
-1620.796813,-246.5519177,4000
-1619.007817,-258.1946143,4000
-1617.104113,-269.8190095,4000
-1615.085837,-281.4242809,4000
-1612.953133,-293.009607,4000
-1610.706153,-304.5741681,4000
-1608.345058,-316.1171456,4000
-1605.870017,-327.6377227,4000
-1603.281206,-339.1350841,4000
-1600.578811,-350.6084162,4000
-1597.763023,-362.0569069,4000
-1594.834044,-373.4797462,4000
-1591.792083,-384.8761257,4000
-1588.637356,-396.2452389,4000
-1585.370089,-407.5862812,4000
-1581.990515,-418.8984501,4000
-1578.498873,-430.180945,4000
-1574.895413,-441.4329676,4000
-1571.180391,-452.6537217,4000
-1567.354073,-463.8424131,4000
-1563.41673,-474.9982502,4000
-1559.368643,-486.1204434,4000
-1555.2101,-497.2082058,4000
-1550.941397,-508.2607528,4000
-1546.562838,-519.2773023,4000
-1542.074733,-530.2570747,4000
-1537.477404,-541.199293,4000
-1532.771176,-552.103183,4000
-1527.956385,-562.9679731,4000
-1523.033373,-573.7928945,4000
-1518.002489,-584.5771813,4000
-1512.864093,-595.3200704,4000
-1507.618549,-606.0208015,4000
-1502.266229,-616.6786175,4000
-1496.807516,-627.2927644,4000
-1491.242797,-637.862491,4000
-1485.572467,-648.3870495,4000
-1479.796929,-658.8656952,4000
-1473.916594,-669.2976867,4000
-1467.931881,-679.6822858,4000
-1461.843213,-690.0187577,4000
-1455.651025,-700.3063712,4000
-1449.355755,-710.5443982,4000
-1442.957851,-720.7321145,4000
-1436.457769,-730.8687992,4000
-1429.855969,-740.953735,4000
-1423.152921,-750.9862086,4000
-1416.349101,-760.9655099,4000
-1409.444992,-770.890933,4000
-1402.441084,-780.7617757,4000
-1395.337876,-790.5773395,4000
-1388.135871,-800.3369301,4000
-1380.835582,-810.0398568,4000
-1373.437526,-819.6854333,4000
-1365.94223,-829.2729771,4000
-1358.350224,-838.8018099,4000
-1350.66205,-848.2712576,4000
-1342.878251,-857.6806502,4000
-1334.999382,-867.029322,4000
-1327.026002,-876.3166117,4000
-1318.958676,-885.5418622,4000
-1310.797978,-894.7044208,4000
-1302.544487,-903.8036394,4000
-1294.198789,-912.8388743,4000
-1285.761476,-921.8094861,4000
-1277.233147,-930.7148405,4000
-1268.614409,-939.5543072,4000
-1259.905872,-948.3272611,4000
-1251.108154,-957.0330815,4000
-1242.221881,-965.6711525,4000
-1233.247683,-974.2408631,4000
-1224.186197,-982.7416071,4000
-1215.038067,-991.1727831,4000
-1205.80394,-999.5337947,4000
-1196.484474,-1007.82405,4000
-1187.080329,-1016.042964,4000
-1177.592172,-1024.189954,4000
-1168.020678,-1032.264444,4000
-1158.366524,-1040.265863,4000
-1148.630398,-1048.193644,4000
-1138.812988,-1056.047228,4000
-1128.914992,-1063.826059,4000
-1118.937113,-1071.529586,4000
-1108.880058,-1079.157265,4000
-1098.74454,-1086.708555,4000
-1088.53128,-1094.182924,4000
-1078.241001,-1101.579842,4000
-1067.874434,-1108.898786,4000
-1057.432315,-1116.139238,4000
-1046.915384,-1123.300687,4000
-1036.324387,-1130.382626,4000
-1025.660075,-1137.384553,4000
-1014.923206,-1144.305974,4000
-1004.114541,-1151.1464,4000
-993.2348461,-1157.905346,4000
-982.2848941,-1164.582334,4000
-971.2654613,-1171.176893,4000
-960.1773295,-1177.688555,4000
-949.0212852,-1184.116861,4000
-937.7981197,-1190.461356,4000
-926.5086292,-1196.721591,4000
-915.1536143,-1202.897123,4000
-903.7338806,-1208.987516,4000
-892.250238,-1214.992338,4000
-880.703501,-1220.911167,4000
-869.0944887,-1226.743582,4000
-857.4240242,-1232.489171,4000
-845.6929355,-1238.147529,4000
-833.9020544,-1243.718254,4000
-822.0522172,-1249.200954,4000
-810.1442644,-1254.595241,4000
-798.1790403,-1259.900732,4000
-786.1573935,-1265.117054,4000
-774.0801767,-1270.243837,4000
-761.9482462,-1275.280718,4000
-749.7624624,-1280.227342,4000
-737.5236894,-1285.083359,4000
-725.2327951,-1289.848426,4000
-712.890651,-1294.522205,4000
-700.4981324,-1299.104367,4000
-688.056118,-1303.594587,4000
-675.56549,-1307.992549,4000
-663.027134,-1312.29794,4000
-650.4419392,-1316.510457,4000
-637.8107979,-1320.629803,4000
-625.1346057,-1324.655685,4000
-612.4142612,-1328.58782,4000
-599.6506666,-1332.425929,4000
-586.8447266,-1336.169741,4000
-573.9973492,-1339.818992,4000
-561.1094453,-1343.373424,4000
-548.1819285,-1346.832786,4000
-535.2157155,-1350.196832,4000
-522.2117254,-1353.465326,4000
-509.1708802,-1356.638037,4000
-496.0941043,-1359.71474,4000
-482.9823249,-1362.695218,4000
-469.8364713,-1365.579261,4000
-456.6574756,-1368.366664,4000
-443.446272,-1371.057231,4000
-430.203797,-1373.650772,4000
-416.9309893,-1376.147104,4000
-403.6287898,-1378.54605,4000
-390.2981414,-1380.847441,4000
-376.939989,-1383.051114,4000
-363.5552796,-1385.156915,4000
-350.1449619,-1387.164694,4000
-336.7099864,-1389.074309,4000
-323.2513053,-1390.885626,4000
-309.7698727,-1392.598518,4000
-296.2666441,-1394.212862,4000
-282.7425766,-1395.728546,4000
-269.1986286,-1397.145462,4000
-255.6357602,-1398.463511,4000
-242.0549326,-1399.682599,4000
-228.4571084,-1400.802641,4000
-214.8432512,-1401.823558,4000
-201.2143259,-1402.745278,4000
-187.5712984,-1403.567736,4000
-173.9151356,-1404.290875,4000
-160.2468053,-1404.914642,4000
-146.5672761,-1405.438996,4000
-132.8775175,-1405.863899,4000
-119.1784996,-1406.189321,4000
-105.4711932,-1406.415239,4000
-91.75656962,-1406.541639,4000
-78.03560081,-1406.568511,4000
-64.30925905,-1406.495855,4000
-50.57851699,-1406.323674,4000
-36.84434762,-1406.051983,4000
-23.10772414,-1405.6808,4000
-9.369619913,-1405.210153,4000
4.368991609,-1404.640074,4000
18.10713694,-1403.970605,4000
31.84384266,-1403.201794,4000
45.57813543,-1402.333695,4000
59.30904214,-1401.366369,4000
73.03558988,-1400.299887,4000
86.75680612,-1399.134323,4000
100.4717187,-1397.869761,4000
114.1793558,-1396.506289,4000
127.8787464,-1395.044007,4000
141.5689198,-1393.483016,4000
155.2489062,-1391.823428,4000
168.9177362,-1390.06536,4000
182.5744417,-1388.208938,4000
196.2180549,-1386.254293,4000
209.8476095,-1384.201564,4000
223.4621398,-1382.050896,4000
237.0606813,-1379.802443,4000
250.6422707,-1377.456362,4000
264.2059459,-1375.012822,4000
277.7507461,-1372.471995,4000
291.2757116,-1369.83406,4000
304.7798846,-1367.099206,4000
318.2623084,-1364.267627,4000
331.7220279,-1361.339522,4000
345.1580898,-1358.315099,4000
358.5695423,-1355.194573,4000
371.9554355,-1351.978165,4000
385.3148212,-1348.666103,4000
398.6467532,-1345.258622,4000
411.9502872,-1341.755962,4000
425.2244808,-1338.158373,4000
438.4683941,-1334.466109,4000
451.6810888,-1330.679432,4000
464.8616293,-1326.798609,4000
478.009082,-1322.823917,4000
491.1225158,-1318.755636,4000
504.2010019,-1314.594055,4000
517.2436142,-1310.339469,4000
530.2494289,-1305.992178,4000
543.217525,-1301.552492,4000
556.1469841,-1297.020724,4000
569.0368906,-1292.397195,4000
581.8863317,-1287.682234,4000
594.6943975,-1282.876173,4000
607.4601809,-1277.979353,4000
620.182778,-1272.992121,4000
632.8612878,-1267.914831,4000
645.4948127,-1262.747842,4000
658.082458,-1257.491519,4000
670.6233325,-1252.146236,4000
683.1165481,-1246.71237,4000
695.5612202,-1241.190306,4000
707.9564678,-1235.580436,4000
720.3014131,-1229.883156,4000
732.5951822,-1224.098871,4000
744.8369047,-1218.22799,4000
757.0257137,-1212.270927,4000
769.1607464,-1206.228107,4000
781.2411436,-1200.099955,4000
793.2660501,-1193.886906,4000
805.2346146,-1187.589401,4000
817.1459898,-1181.207884,4000
828.9993324,-1174.742808,4000
840.7938033,-1168.19463,4000
852.5285676,-1161.563815,4000
864.2027946,-1154.850831,4000
875.815658,-1148.056154,4000
887.3663356,-1141.180264,4000
898.8540099,-1134.22365,4000
910.2778677,-1127.186802,4000
921.6371005,-1120.07022,4000
932.9309042,-1112.874408,4000
944.1584795,-1105.599873,4000
955.3190316,-1098.247133,4000
966.4117708,-1090.816706,4000
977.4359118,-1083.30912,4000
988.3906745,-1075.724905,4000
999.2752837,-1068.064599,4000
1010.088969,-1060.328744,4000
1020.830965,-1052.517887,4000
1031.500512,-1044.632581,4000
1042.096854,-1036.673385,4000
1052.619242,-1028.640862,4000
1063.066931,-1020.53558,4000
1073.439182,-1012.358114,4000
1083.735261,-1004.109042,4000
1093.954439,-995.7889472,4000
1104.095994,-987.3984199,4000
1114.159207,-978.9380534,4000
1124.143367,-970.4084466,4000
1134.047768,-961.8102033,4000
1143.871708,-953.143932,4000
1153.614493,-944.4102461,4000
1163.275434,-935.6097639,4000
1172.853846,-926.7431082,4000
1182.349053,-917.8109066,4000
1191.760382,-908.8137912,4000
1201.087168,-899.752399,4000
1210.328752,-890.6273713,4000
1219.484479,-881.4393538,4000
1228.553702,-872.1889969,4000
1237.535779,-862.8769553,4000
1246.430075,-853.503888,4000
1255.235962,-844.0704584,4000
1263.952816,-834.5773343,4000
1272.580021,-825.0251873,4000
1281.116967,-815.4146937,4000
1289.56305,-805.7465335,4000
1297.917673,-796.0213909,4000
1306.180245,-786.2399543,4000
1314.350182,-776.4029159,4000
1322.426906,-766.5109719,4000
1330.409846,-756.5648222,4000
1338.298439,-746.5651709,4000
1346.092125,-736.5127256,4000
1353.790354,-726.4081976,4000
1361.392583,-716.2523021,4000
1368.898273,-706.0457578,4000
1376.306894,-695.789287,4000
1383.617922,-685.4836154,4000
1390.830841,-675.1294725,4000
1397.945141,-664.7275909,4000
1404.960319,-654.2787066,4000
1411.875879,-643.7835593,4000
1418.691333,-633.2428914,4000
1425.406199,-622.657449,4000
1432.020003,-612.0279811,4000
1438.532277,-601.3552399,4000
1444.942562,-590.6399806,4000
1451.250404,-579.8829614,4000
1457.455357,-569.0849436,4000
1463.556984,-558.2466913,4000
1469.554854,-547.3689713,4000
1475.448543,-536.4525535,4000
1481.237634,-525.4982102,4000
1486.92172,-514.5067166,4000
1492.500398,-503.4788504,4000
1497.973275,-492.415392,4000
1503.339964,-481.3171243,4000
1508.600087,-470.1848324,4000
1513.753272,-459.0193042,4000
1518.799155,-447.8213297,4000
1523.737381,-436.5917011,4000
1528.567601,-425.3312132,4000
1533.289474,-414.0406626,4000
1537.902666,-402.7208482,4000
1542.406854,-391.372571,4000
1546.801718,-379.996634,4000
1551.086949,-368.593842,4000
1555.262245,-357.1650018,4000
1559.327311,-345.7109221,4000
1563.281861,-334.2324133,4000
1567.125616,-322.7302876,4000
1570.858305,-311.2053588,4000
1574.479665,-299.6584422,4000
1577.989441,-288.090355,4000
1581.387386,-276.5019154,4000
1584.67326,-264.8939435,4000
1587.846833,-253.2672606,4000
1590.90788,-241.6226891,4000
1593.856187,-229.9610531,4000
1596.691546,-218.2831775,4000
1599.413757,-206.5898886,4000
1602.022629,-194.8820137,4000
1604.51798,-183.160381,4000
1606.899632,-171.42582,4000
1609.167421,-159.6791607,4000
1611.321185,-147.9212343,4000
1613.360774,-136.1528725,4000
1615.286045,-124.3749081,4000
1617.096863,-112.5881741,4000
1618.793101,-100.7935046,4000
1620.374641,-88.99173394,4000
1621.841372,-77.18369703,4000
1623.193192,-65.37022925,4000
1624.430006,-53.55216636,4000
1625.551728,-41.73034442,4000
1626.558281,-29.90559976,4000
1627.449594,-18.07876892,4000
1628.225606,-6.250688574,4000
1628.886263,5.577804521,4000
1629.43152,17.40587358,4000
1629.86134,29.23268184,4000
1630.175694,41.05739266,4000
1630.374561,52.87916953,4000
1630.457929,64.69717615,4000
1630.425794,76.51057651,4000
1630.278158,88.3185349,4000
1630.015034,100.120216,4000
1629.636443,111.914785,4000
1629.142412,123.7014076,4000
1628.532978,135.4792499,4000
1627.808186,147.2474788,4000
1626.968089,159.0052618,4000
1626.012747,170.7517673,4000
1624.94223,182.4861642,4000
1623.756615,194.2076225,4000
1622.455988,205.9153131,4000
1621.040442,217.6084078,4000
1619.510079,229.2860794,4000
1617.865009,240.947502,4000
1616.105351,252.5918506,4000
1614.231229,264.2183017,4000
1612.24278,275.8260327,4000
1610.140144,287.4142226,4000
1607.923473,298.9820517,4000
1605.592924,310.5287018,4000
1603.148665,322.0533562,4000
1600.590871,333.5551996,4000
1597.919723,345.0334186,4000
1595.135413,356.4872012,4000
1592.238139,367.9157373,4000
